antecedent,consequent,support,confidence,lift
['sugar'],['bottled_water'],0.0014702933903628951,0.0830188679245283,1.368074141800349
['bottled_water'],['sugar'],0.0014702933903628951,0.024229074889867842,1.368074141800349
['chocolate'],['pip_fruit'],0.0013366303548753592,0.056657223796033995,1.1549891548502134
['pip_fruit'],['chocolate'],0.0013366303548753592,0.027247956403269755,1.1549891548502134
['beef'],['curd'],0.0012697988371315912,0.03740157480314961,1.110396356705412
['curd'],['beef'],0.0012697988371315912,0.037698412698412696,1.1103963567054118
['soda'],['frozen_vegetables'],0.002004945532313039,0.02064693737095664,0.7373272646339479
['frozen_vegetables'],['soda'],0.002004945532313039,0.07159904534606205,0.7373272646339482
['rolls/buns'],['white_bread'],0.002138608567800575,0.019441069258809233,0.8102972682996171
['white_bread'],['rolls/buns'],0.002138608567800575,0.08913649025069638,0.8102972682996172
['meat'],['root_vegetables'],0.0013366303548753592,0.07936507936507936,1.1407681868776969
['root_vegetables'],['meat'],0.0013366303548753592,0.01921229586935639,1.140768186877697
['frankfurter'],['sausage'],0.0014702933903628951,0.03893805309734513,0.6452160448455982
['sausage'],['frankfurter'],0.0014702933903628951,0.024363233665559248,0.6452160448455984
['other_vegetables'],['fruit/vegetable_juice'],0.0029405867807257902,0.0240831964969896,0.7079702734468672
['fruit/vegetable_juice'],['other_vegetables'],0.0029405867807257902,0.08644400785854617,0.7079702734468671
['grapes'],['root_vegetables'],0.0010693042839002875,0.07407407407407407,1.0647169744191838
['root_vegetables'],['grapes'],0.0010693042839002875,0.01536983669548511,1.0647169744191838
['curd'],['sausage'],0.0029405867807257902,0.0873015873015873,1.4466153386419165
['sausage'],['curd'],0.0029405867807257902,0.048726467331118496,1.446615338641917
['dessert'],['root_vegetables'],0.0010693042839002875,0.0453257790368272,0.6514982053103221
['root_vegetables'],['dessert'],0.0010693042839002875,0.01536983669548511,0.6514982053103221
['brown_bread'],['white_bread'],0.0010024727661565194,0.02664298401420959,1.1104706679794376
['white_bread'],['brown_bread'],0.0010024727661565194,0.04178272980501393,1.1104706679794378
['tropical_fruit'],['fruit/vegetable_juice'],0.002138608567800575,0.03155818540433925,0.9277114503047706
['fruit/vegetable_juice'],['tropical_fruit'],0.002138608567800575,0.06286836935166994,0.9277114503047705
['frankfurter'],['butter'],0.001403461872619127,0.03716814159292035,1.0553072156638847
['butter'],['frankfurter'],0.001403461872619127,0.03984819734345351,1.0553072156638847
['citrus_fruit'],['pip_fruit'],0.0014702933903628951,0.027672955974842768,0.5641286651928779
['pip_fruit'],['citrus_fruit'],0.0014702933903628951,0.02997275204359673,0.5641286651928777
['whole_milk'],['waffles'],0.0026064291920069507,0.016504443504020312,0.8915378633597687
['waffles'],['whole_milk'],0.0026064291920069507,0.1407942238267148,0.8915378633597688
['soda'],['UHT-milk'],0.0012697988371315912,0.01307639366827254,0.6114439951823814
['UHT-milk'],['soda'],0.0012697988371315912,0.059375,0.6114439951823814
['curd'],['tropical_fruit'],0.001871282496825503,0.05555555555555555,0.8198005698005698
['tropical_fruit'],['curd'],0.001871282496825503,0.027613412228796843,0.8198005698005698
['sausage'],['shopping_bags'],0.0019381140145692708,0.03211517165005537,0.6749147660109248
['shopping_bags'],['sausage'],0.0019381140145692708,0.04073033707865169,0.6749147660109249
['beef'],['citrus_fruit'],0.001804450979081735,0.0531496062992126,1.000349130886941
['citrus_fruit'],['beef'],0.001804450979081735,0.033962264150943396,1.000349130886941
['soda'],['rolls/buns'],0.008086613646995923,0.08327598072952512,0.7570221747605617
['rolls/buns'],['soda'],0.008086613646995923,0.07351154313487242,0.7570221747605617
['yogurt'],['misc._beverages'],0.0012697988371315912,0.014785992217898832,0.9374694981204247
['misc._beverages'],['yogurt'],0.0012697988371315912,0.08050847457627118,0.9374694981204247
['red/blush_wine'],['other_vegetables'],0.0011361358016440553,0.10828025477707007,0.8868075819536395
['root_vegetables'],['bottled_beer'],0.0024727661565194146,0.03554274735830932,0.7844043196495314
['bottled_beer'],['root_vegetables'],0.0024727661565194146,0.05457227138643068,0.7844043196495314
['bottled_water'],['whipped/sour_cream'],0.001804450979081735,0.02973568281938326,0.6803287798569292
['whipped/sour_cream'],['bottled_water'],0.001804450979081735,0.04128440366972477,0.6803287798569293
['beef'],['shopping_bags'],0.0012697988371315912,0.03740157480314961,0.7860109041847299
['shopping_bags'],['beef'],0.0012697988371315912,0.026685393258426966,0.7860109041847297
['napkins'],['root_vegetables'],0.0010693042839002875,0.04833836858006042,0.6948002008294372
['root_vegetables'],['napkins'],0.0010693042839002875,0.01536983669548511,0.6948002008294372
['margarine'],['citrus_fruit'],0.0011361358016440553,0.035269709543568464,0.6638247344659307
['citrus_fruit'],['margarine'],0.0011361358016440553,0.021383647798742137,0.6638247344659307
['margarine'],['other_vegetables'],0.003207912851700862,0.0995850622406639,0.8155945737860174
['other_vegetables'],['margarine'],0.003207912851700862,0.026272577996715927,0.8155945737860174
['specialty_bar'],['rolls/buns'],0.0012029673193878234,0.0861244019138756,0.7829158115658085
['rolls/buns'],['specialty_bar'],0.0012029673193878234,0.010935601458080195,0.7829158115658084
['margarine'],['beef'],0.001403461872619127,0.043568464730290454,1.2832971215734963
['beef'],['margarine'],0.001403461872619127,0.04133858267716536,1.2832971215734963
['domestic_eggs'],['shopping_bags'],0.0014702933903628951,0.03963963963963964,0.8330448425954043
['shopping_bags'],['domestic_eggs'],0.0014702933903628951,0.03089887640449438,0.8330448425954045
['margarine'],['sausage'],0.001871282496825503,0.058091286307053944,0.9625912702241951
['sausage'],['margarine'],0.001871282496825503,0.031007751937984496,0.962591270224195
['ham'],['rolls/buns'],0.0012697988371315912,0.07421875,0.674687215218712
['rolls/buns'],['ham'],0.0012697988371315912,0.011543134872417983,0.674687215218712
['soda'],['pip_fruit'],0.00394305954688231,0.040605643496214726,0.8277687242968133
['pip_fruit'],['soda'],0.00394305954688231,0.08038147138964577,0.8277687242968134
['dessert'],['tropical_fruit'],0.0010693042839002875,0.0453257790368272,0.6688457906588219
['tropical_fruit'],['dessert'],0.0010693042839002875,0.015779092702169626,0.6688457906588219
['UHT-milk'],['other_vegetables'],0.002138608567800575,0.1,0.818992884510126
['other_vegetables'],['UHT-milk'],0.002138608567800575,0.01751505199781062,0.8189928845101259
['whole_milk'],['whipped/sour_cream'],0.004611374724319989,0.02920016927634363,0.6680766557827672
['whipped/sour_cream'],['whole_milk'],0.004611374724319989,0.10550458715596331,0.6680766557827673
['candy'],['rolls/buns'],0.0014702933903628951,0.10232558139534884,0.9301929978241826
['rolls/buns'],['candy'],0.0014702933903628951,0.013365735115431349,0.9301929978241826
['napkins'],['pastry'],0.0017376194613379669,0.07854984894259819,1.5185289272972826
['pastry'],['napkins'],0.0017376194613379669,0.03359173126614987,1.5185289272972826
['root_vegetables'],['white_bread'],0.0012697988371315912,0.01825168107588857,0.7607239664025646
['white_bread'],['root_vegetables'],0.0012697988371315912,0.052924791086350974,0.7607239664025645
['yogurt'],['citrus_fruit'],0.004611374724319989,0.053696498054474705,1.0106423904265471
['citrus_fruit'],['yogurt'],0.004611374724319989,0.08679245283018867,1.0106423904265471
['meat'],['rolls/buns'],0.0013366303548753592,0.07936507936507936,0.7214700379949468
['rolls/buns'],['meat'],0.0013366303548753592,0.012150668286755772,0.7214700379949469
['rolls/buns'],['red/blush_wine'],0.0013366303548753592,0.012150668286755772,1.1580283412402967
['red/blush_wine'],['rolls/buns'],0.0013366303548753592,0.12738853503184713,1.158028341240297
['soda'],['other_vegetables'],0.009690570072846355,0.09979353062629043,0.8173019150307519
['other_vegetables'],['soda'],0.009690570072846355,0.07936507936507936,0.8173019150307519
['whole_milk'],['ice_cream'],0.0019381140145692708,0.012272534913245875,0.808960087695586
['ice_cream'],['whole_milk'],0.0019381140145692708,0.1277533039647577,0.808960087695586
['soda'],['sausage'],0.005948005079195348,0.06125258086717137,1.0149749363405152
['sausage'],['soda'],0.005948005079195348,0.09856035437430787,1.0149749363405152
['whole_milk'],['oil'],0.0019381140145692708,0.012272534913245875,0.8234705825421436
['oil'],['whole_milk'],0.0019381140145692708,0.13004484304932734,0.8234705825421436
['other_vegetables'],['ice_cream'],0.0012697988371315912,0.010399562123700055,0.685500652233145
['ice_cream'],['other_vegetables'],0.0012697988371315912,0.08370044052863436,0.685500652233145
['frozen_vegetables'],['root_vegetables'],0.002138608567800575,0.07637231503579953,1.0977511526231203
['root_vegetables'],['frozen_vegetables'],0.002138608567800575,0.03073967339097022,1.0977511526231203
['soda'],['chicken'],0.002138608567800575,0.02202339986235375,0.7902545135261371
['chicken'],['soda'],0.002138608567800575,0.07673860911270983,0.7902545135261371
['whole_milk'],['ham'],0.0027400922274944863,0.017350825222175202,1.0141421789039355
['ham'],['whole_milk'],0.0027400922274944863,0.16015625,1.0141421789039358
['ham'],['other_vegetables'],0.001603956425850431,0.09375,0.767805829228243
['other_vegetables'],['ham'],0.001603956425850431,0.013136288998357963,0.7678058292282429
['whole_milk'],['specialty_bar'],0.001670787943594199,0.010579771476936098,0.7574407684660039
['specialty_bar'],['whole_milk'],0.001670787943594199,0.11961722488038277,0.757440768466004
['hard_cheese'],['root_vegetables'],0.0010024727661565194,0.06818181818181818,0.9800235787267486
['root_vegetables'],['hard_cheese'],0.0010024727661565194,0.01440922190201729,0.9800235787267487
['bottled_water'],['fruit/vegetable_juice'],0.0012029673193878234,0.019823788546255508,0.5827570687968983
['fruit/vegetable_juice'],['bottled_water'],0.0012029673193878234,0.03536345776031434,0.582757068796898
['curd'],['bottled_water'],0.0019381140145692708,0.057539682539682536,0.9482007377106495
['bottled_water'],['curd'],0.0019381140145692708,0.031938325991189426,0.9482007377106496
['pork'],['domestic_eggs'],0.0012029673193878234,0.032432432432432434,0.8743900657414172
['domestic_eggs'],['pork'],0.0012029673193878234,0.032432432432432434,0.8743900657414172
['soda'],['hygiene_articles'],0.0010693042839002875,0.011011699931176875,0.8037466637570712
['hygiene_articles'],['soda'],0.0010693042839002875,0.07804878048780488,0.8037466637570713
['whole_milk'],['chewing_gum'],0.001670787943594199,0.010579771476936098,0.8794728922744158
['chewing_gum'],['whole_milk'],0.001670787943594199,0.1388888888888889,0.8794728922744158
['butter'],['sausage'],0.0019381140145692708,0.05502846299810247,0.9118393043639061
['sausage'],['butter'],0.0019381140145692708,0.03211517165005537,0.911839304363906
['root_vegetables'],['berries'],0.0010693042839002875,0.01536983669548511,0.7054566456274347
['berries'],['root_vegetables'],0.0010693042839002875,0.049079754601226995,0.7054566456274347
['margarine'],['whole_milk'],0.0040767225823698456,0.12655601659751037,0.8013786188525382
['whole_milk'],['margarine'],0.0040767225823698456,0.02581464240372408,0.8013786188525382
['whole_milk'],['beverages'],0.0019381140145692708,0.012272534913245875,0.7404594351084598
['beverages'],['whole_milk'],0.0019381140145692708,0.11693548387096774,0.7404594351084598
['dessert'],['curd'],0.0010024727661565194,0.042492917847025496,1.2615506542560369
['curd'],['dessert'],0.0010024727661565194,0.02976190476190476,1.2615506542560366
['other_vegetables'],['canned_beer'],0.004009891064626078,0.03284072249589491,0.699993918384723
['canned_beer'],['other_vegetables'],0.004009891064626078,0.08547008547008547,0.699993918384723
['whole_milk'],['bottled_water'],0.007150972398583172,0.0452814219212865,0.7461959429605836
['bottled_water'],['whole_milk'],0.007150972398583172,0.11784140969162996,0.7461959429605837
['sausage'],['canned_beer'],0.0024727661565194146,0.04097452934662237,0.8733645051474509
['canned_beer'],['sausage'],0.0024727661565194146,0.05270655270655271,0.8733645051474509
['dessert'],['bottled_water'],0.0010693042839002875,0.0453257790368272,0.7469269071894773
['bottled_water'],['dessert'],0.0010693042839002875,0.01762114537444934,0.7469269071894773
['coffee'],['canned_beer'],0.0010024727661565194,0.03171247357293869,0.6759455015268968
['canned_beer'],['coffee'],0.0010024727661565194,0.021367521367521368,0.6759455015268968
['bottled_beer'],['sausage'],0.003341575887188398,0.07374631268436578,1.2220000849348451
['sausage'],['bottled_beer'],0.003341575887188398,0.05537098560354374,1.2220000849348451
['pork'],['bottled_beer'],0.0010693042839002875,0.02882882882882883,0.636232692869861
['bottled_beer'],['pork'],0.0010693042839002875,0.02359882005899705,0.6362326928698611
['frankfurter'],['pastry'],0.0017376194613379669,0.04601769911504425,0.8896160618325674
['pastry'],['frankfurter'],0.0017376194613379669,0.03359173126614987,0.8896160618325674
['yogurt'],['tropical_fruit'],0.005212858384013901,0.060700389105058365,0.8957198443579767
['tropical_fruit'],['yogurt'],0.005212858384013901,0.07692307692307693,0.8957198443579767
['bottled_beer'],['tropical_fruit'],0.0025395976742631824,0.05604719764011799,0.82705544209969
['tropical_fruit'],['bottled_beer'],0.0025395976742631824,0.03747534516765286,0.8270554420996897
['chicken'],['root_vegetables'],0.0010024727661565194,0.03597122302158273,0.517038818512913
['root_vegetables'],['chicken'],0.0010024727661565194,0.01440922190201729,0.517038818512913
['coffee'],['sausage'],0.0013366303548753592,0.042283298097251586,0.700647828825222
['sausage'],['coffee'],0.0013366303548753592,0.0221483942414175,0.700647828825222
['bottled_beer'],['whipped/sour_cream'],0.0012029673193878234,0.02654867256637168,0.6074125192822928
['whipped/sour_cream'],['bottled_beer'],0.0012029673193878234,0.027522935779816515,0.6074125192822928
['root_vegetables'],['butter_milk'],0.0010024727661565194,0.01440922190201729,0.8197915867676224
['butter_milk'],['root_vegetables'],0.0010024727661565194,0.057034220532319393,0.8197915867676225
['frankfurter'],['canned_beer'],0.0013366303548753592,0.035398230088495575,0.754506719108489
['canned_beer'],['frankfurter'],0.0013366303548753592,0.02849002849002849,0.7545067191084891
['other_vegetables'],['sausage'],0.006014836596939116,0.04926108374384237,0.816271977917069
['sausage'],['other_vegetables'],0.006014836596939116,0.09966777408637874,0.816271977917069
['soda'],['ice_cream'],0.0012029673193878234,0.012388162422573986,0.8165818252377733
['ice_cream'],['soda'],0.0012029673193878234,0.07929515418502203,0.8165818252377735
['soft_cheese'],['other_vegetables'],0.0012029673193878234,0.12,0.982791461412151
['root_vegetables'],['whipped/sour_cream'],0.0024727661565194146,0.03554274735830932,0.8131897992696978
['whipped/sour_cream'],['root_vegetables'],0.0024727661565194146,0.05657492354740061,0.8131897992696977
['soda'],['ham'],0.0012029673193878234,0.012388162422573986,0.7240784153475568
['ham'],['soda'],0.0012029673193878234,0.0703125,0.7240784153475568
['berries'],['rolls/buns'],0.001670787943594199,0.07668711656441718,0.6971259569583076
['rolls/buns'],['berries'],0.001670787943594199,0.015188335358444714,0.6971259569583076
['whole_milk'],['chicken'],0.003408407404932166,0.02158273381294964,0.774442316650277
['chicken'],['whole_milk'],0.003408407404932166,0.1223021582733813,0.774442316650277
['coffee'],['domestic_eggs'],0.001403461872619127,0.04439746300211417,1.1969716016227645
['domestic_eggs'],['coffee'],0.001403461872619127,0.03783783783783784,1.1969716016227645
['specialty_bar'],['soda'],0.0012697988371315912,0.09090909090909091,0.9361821935806796
['soda'],['specialty_bar'],0.0012697988371315912,0.01307639366827254,0.9361821935806794
['other_vegetables'],['domestic_eggs'],0.003542070440419702,0.029009304871373837,0.782101313135796
['domestic_eggs'],['other_vegetables'],0.003542070440419702,0.09549549549549549,0.7821013131357959
['coffee'],['rolls/buns'],0.0024059346387756467,0.07610993657505286,0.6918790892907144
['rolls/buns'],['coffee'],0.0024059346387756467,0.02187120291616039,0.6918790892907144
['onions'],['rolls/buns'],0.0017376194613379669,0.0858085808580858,0.7800448331588931
['rolls/buns'],['onions'],0.0017376194613379669,0.015795868772782502,0.7800448331588931
['detergent'],['whole_milk'],0.001403461872619127,0.16279069767441862,1.030824041177455
['other_vegetables'],['brown_bread'],0.0030742498162133263,0.025177887246852763,0.6691593727791437
['brown_bread'],['other_vegetables'],0.0030742498162133263,0.08170515097690942,0.6691593727791437
['sausage'],['brown_bread'],0.001804450979081735,0.029900332225913623,0.7946690427999034
['brown_bread'],['sausage'],0.001804450979081735,0.047957371225577264,0.7946690427999031
['white_bread'],['canned_beer'],0.0015371249081066632,0.06406685236768803,1.3655730939853503
['canned_beer'],['white_bread'],0.0015371249081066632,0.03276353276353276,1.3655730939853503
['hygiene_articles'],['other_vegetables'],0.001403461872619127,0.1024390243902439,0.8389683207176899
['other_vegetables'],['hygiene_articles'],0.001403461872619127,0.011494252873563218,0.8389683207176899
['margarine'],['root_vegetables'],0.0019381140145692708,0.06016597510373444,0.864806422168279
['root_vegetables'],['margarine'],0.0019381140145692708,0.027857829010566763,0.864806422168279
['soda'],['beverages'],0.001871282496825503,0.019270474879559532,1.1626778855760052
['beverages'],['soda'],0.001871282496825503,0.11290322580645161,1.1626778855760052
['margarine'],['fruit/vegetable_juice'],0.0010024727661565194,0.03112033195020747,0.9148399351099301
['fruit/vegetable_juice'],['margarine'],0.0010024727661565194,0.029469548133595286,0.91483993510993
['salty_snack'],['tropical_fruit'],0.0010024727661565194,0.05338078291814947,0.7877087325485903
['tropical_fruit'],['salty_snack'],0.0010024727661565194,0.014792899408284023,0.7877087325485902
['beef'],['frozen_vegetables'],0.0012697988371315912,0.03740157480314961,1.3356557608103283
['frozen_vegetables'],['beef'],0.0012697988371315912,0.045346062052505964,1.3356557608103283
['margarine'],['pork'],0.0013366303548753592,0.04149377593360996,1.1186871518821726
['pork'],['margarine'],0.0013366303548753592,0.036036036036036036,1.1186871518821726
['whole_milk'],['cream_cheese_'],0.0028737552629820224,0.01819720694033009,0.7691661227349128
['cream_cheese_'],['whole_milk'],0.0028737552629820224,0.12146892655367232,0.7691661227349129
['oil'],['yogurt'],0.0010693042839002875,0.07174887892376682,0.8354696306119244
['yogurt'],['oil'],0.0010693042839002875,0.012451361867704281,0.8354696306119245
['whole_milk'],['onions'],0.0029405867807257902,0.018620397799407534,0.9195280933086961
['onions'],['whole_milk'],0.0029405867807257902,0.14521452145214522,0.9195280933086962
['whole_milk'],['coffee'],0.003809396511394774,0.024121878967414304,0.7630775369755184
['coffee'],['whole_milk'],0.003809396511394774,0.12050739957716702,0.7630775369755185
['onions'],['tropical_fruit'],0.0012029673193878234,0.0594059405940594,0.8766184310738766
['tropical_fruit'],['onions'],0.0012029673193878234,0.01775147928994083,0.8766184310738767
['pastry'],['sausage'],0.003207912851700862,0.06201550387596899,1.0276168156103256
['sausage'],['pastry'],0.003207912851700862,0.053156146179401995,1.0276168156103256
['pork'],['shopping_bags'],0.0015371249081066632,0.04144144144144144,0.8709105172588318
['shopping_bags'],['pork'],0.0015371249081066632,0.032303370786516857,0.870910517258832
['pastry'],['other_vegetables'],0.0036757334759072377,0.0710594315245478,0.5819716879593918
['other_vegetables'],['pastry'],0.0036757334759072377,0.030103995621237,0.5819716879593918
['tropical_fruit'],['citrus_fruit'],0.0028737552629820224,0.04240631163708087,0.7981454604096113
['citrus_fruit'],['tropical_fruit'],0.0028737552629820224,0.05408805031446541,0.7981454604096114
['cream_cheese_'],['tropical_fruit'],0.001403461872619127,0.059322033898305086,0.8753802694480661
['tropical_fruit'],['cream_cheese_'],0.001403461872619127,0.020710059171597635,0.8753802694480661
['soda'],['napkins'],0.0015371249081066632,0.015829318651066758,0.7155712839151417
['napkins'],['soda'],0.0015371249081066632,0.06948640483383686,0.7155712839151418
['root_vegetables'],['onions'],0.0013366303548753592,0.01921229586935639,0.9487576999774907
['onions'],['root_vegetables'],0.0013366303548753592,0.066006600660066,0.9487576999774904
['whole_milk'],['bottled_beer'],0.007150972398583172,0.0452814219212865,0.9993302598941148
['bottled_beer'],['whole_milk'],0.007150972398583172,0.15781710914454278,0.9993302598941151
['whole_milk'],['canned_beer'],0.006014836596939116,0.03808717731696995,0.8118211313302298
['canned_beer'],['whole_milk'],0.006014836596939116,0.1282051282051282,0.8118211313302299
['sausage'],['bottled_water'],0.003141081333957094,0.05204872646733112,0.8577148613773959
['bottled_water'],['sausage'],0.003141081333957094,0.051762114537444934,0.8577148613773959
['citrus_fruit'],['whipped/sour_cream'],0.0020717770500568067,0.0389937106918239,0.892145096455292
['whipped/sour_cream'],['citrus_fruit'],0.0020717770500568067,0.047400611620795105,0.8921450964552919
['other_vegetables'],['bottled_water'],0.005480184454988973,0.04488232074438971,0.7396191247778671
['bottled_water'],['other_vegetables'],0.005480184454988973,0.09030837004405286,0.739619124777867
['yogurt'],['onions'],0.0012697988371315912,0.014785992217898832,0.730174262562443
['onions'],['yogurt'],0.0012697988371315912,0.0627062706270627,0.730174262562443
['beef'],['fruit/vegetable_juice'],0.0010693042839002875,0.031496062992125984,0.9258852466624384
['fruit/vegetable_juice'],['beef'],0.0010693042839002875,0.03143418467583497,0.9258852466624383
['tropical_fruit'],['hamburger_meat'],0.0013366303548753592,0.01972386587771203,0.9025327373951227
['hamburger_meat'],['tropical_fruit'],0.0013366303548753592,0.06116207951070336,0.9025327373951227
['soda'],['white_bread'],0.0015371249081066632,0.015829318651066758,0.6597607102393089
['white_bread'],['soda'],0.0015371249081066632,0.06406685236768803,0.659760710239309
['shopping_bags'],['whipped/sour_cream'],0.0012029673193878234,0.025280898876404494,0.5784068652716214
['whipped/sour_cream'],['shopping_bags'],0.0012029673193878234,0.027522935779816515,0.5784068652716216
['shopping_bags'],['pip_fruit'],0.001871282496825503,0.03932584269662921,0.8016792701221565
['pip_fruit'],['shopping_bags'],0.001871282496825503,0.03814713896457766,0.8016792701221567
['tropical_fruit'],['bottled_water'],0.003542070440419702,0.05226824457593689,0.8613323167287925
['bottled_water'],['tropical_fruit'],0.003542070440419702,0.05837004405286344,0.8613323167287926
['curd'],['pork'],0.0011361358016440553,0.03373015873015873,0.9093772343772344
['pork'],['curd'],0.0011361358016440553,0.03063063063063063,0.9093772343772344
['other_vegetables'],['hamburger_meat'],0.002205440085544343,0.0180623973727422,0.8265065806982922
['hamburger_meat'],['other_vegetables'],0.002205440085544343,0.10091743119266056,0.8265065806982922
['domestic_eggs'],['bottled_water'],0.002138608567800575,0.05765765765765766,0.9501448585149026
['bottled_water'],['domestic_eggs'],0.002138608567800575,0.03524229074889868,0.9501448585149027
['butter'],['tropical_fruit'],0.0015371249081066632,0.04364326375711575,0.6440179049287209
['tropical_fruit'],['butter'],0.0015371249081066632,0.022682445759368838,0.6440179049287209
['curd'],['canned_beer'],0.0012029673193878234,0.03571428571428571,0.7612433862433862
['canned_beer'],['curd'],0.0012029673193878234,0.02564102564102564,0.7612433862433863
['frankfurter'],['fruit/vegetable_juice'],0.0011361358016440553,0.03008849557522124,0.8845071891788515
['fruit/vegetable_juice'],['frankfurter'],0.0011361358016440553,0.03339882121807466,0.8845071891788516
['other_vegetables'],['white_bread'],0.0026064291920069507,0.021346469622331693,0.8897137185486048
['white_bread'],['other_vegetables'],0.0026064291920069507,0.10863509749303621,0.8897137185486047
['cat_food'],['tropical_fruit'],0.0010024727661565194,0.0847457627118644,1.2505432420686657
['tropical_fruit'],['cat_food'],0.0010024727661565194,0.014792899408284023,1.2505432420686657
['UHT-milk'],['sausage'],0.0011361358016440553,0.053125,0.8802983111849391
['sausage'],['UHT-milk'],0.0011361358016440553,0.018826135105204873,0.8802983111849391
['whole_milk'],['pork'],0.005012363830782597,0.031739314430808296,0.8557033546453776
['pork'],['whole_milk'],0.005012363830782597,0.13513513513513514,0.8557033546453776
['newspapers'],['rolls/buns'],0.003007418298469558,0.07731958762886598,0.7028754493868298
['rolls/buns'],['newspapers'],0.003007418298469558,0.027339003645200487,0.7028754493868297
['root_vegetables'],['hygiene_articles'],0.0010024727661565194,0.01440922190201729,1.0517326210726083
['hygiene_articles'],['root_vegetables'],0.0010024727661565194,0.07317073170731707,1.0517326210726083
['soda'],['cream_cheese_'],0.0014702933903628951,0.015141087405368204,0.6399889571935719
['cream_cheese_'],['soda'],0.0014702933903628951,0.062146892655367235,0.639988957193572
['napkins'],['tropical_fruit'],0.0012697988371315912,0.05740181268882175,0.8470446974978698
['tropical_fruit'],['napkins'],0.0012697988371315912,0.01873767258382643,0.8470446974978697
['pork'],['pip_fruit'],0.001603956425850431,0.043243243243243246,0.8815376684586493
['pip_fruit'],['pork'],0.001603956425850431,0.0326975476839237,0.8815376684586493
['citrus_fruit'],['fruit/vegetable_juice'],0.0013366303548753592,0.025157232704402517,0.7395435617995577
['fruit/vegetable_juice'],['citrus_fruit'],0.0013366303548753592,0.03929273084479371,0.7395435617995576
['newspapers'],['domestic_eggs'],0.0015371249081066632,0.03951890034364261,1.0654437943097737
['domestic_eggs'],['newspapers'],0.0015371249081066632,0.04144144144144144,1.0654437943097737
['soda'],['onions'],0.0014702933903628951,0.015141087405368204,0.7477098707806087
['onions'],['soda'],0.0014702933903628951,0.07260726072607261,0.7477098707806088
['curd'],['shopping_bags'],0.0012697988371315912,0.037698412698412696,0.7922490859639736
['shopping_bags'],['curd'],0.0012697988371315912,0.026685393258426966,0.7922490859639736
['sausage'],['whipped/sour_cream'],0.002138608567800575,0.035437430786267994,0.8107802398393394
['whipped/sour_cream'],['sausage'],0.002138608567800575,0.04892966360856269,0.8107802398393394
['newspapers'],['beef'],0.001670787943594199,0.0429553264604811,1.2652373028113755
['beef'],['newspapers'],0.001670787943594199,0.04921259842519685,1.2652373028113755
['margarine'],['bottled_beer'],0.0010693042839002875,0.03319502074688797,0.7325915861883254
['bottled_beer'],['margarine'],0.0010693042839002875,0.02359882005899705,0.7325915861883254
['margarine'],['bottled_water'],0.001403461872619127,0.043568464730290454,0.7179679931270221
['bottled_water'],['margarine'],0.001403461872619127,0.023127753303964757,0.7179679931270221
['pork'],['rolls/buns'],0.003408407404932166,0.0918918918918919,0.8353453088568521
['rolls/buns'],['pork'],0.003408407404932166,0.030984204131227218,0.8353453088568521
['margarine'],['frankfurter'],0.001603956425850431,0.04979253112033195,1.318664855138986
['frankfurter'],['margarine'],0.001603956425850431,0.04247787610619469,1.3186648551389857
['whole_milk'],['napkins'],0.0024059346387756467,0.01523487092678798,0.6886990141315062
['napkins'],['whole_milk'],0.0024059346387756467,0.10876132930513595,0.6886990141315062
['newspapers'],['sausage'],0.001804450979081735,0.04639175257731959,0.7687262389971572
['sausage'],['newspapers'],0.001804450979081735,0.029900332225913623,0.7687262389971573
['yogurt'],['bottled_beer'],0.003408407404932166,0.03968871595330739,0.8759030336420921
['bottled_beer'],['yogurt'],0.003408407404932166,0.0752212389380531,0.8759030336420923
['root_vegetables'],['rolls/buns'],0.005747510525964045,0.08261287223823247,0.7509941721146248
['rolls/buns'],['root_vegetables'],0.005747510525964045,0.05224787363304982,0.7509941721146248
['oil'],['rolls/buns'],0.0013366303548753592,0.08968609865470852,0.8152934958507919
['rolls/buns'],['oil'],0.0013366303548753592,0.012150668286755772,0.8152934958507919
['yogurt'],['chocolate'],0.001603956425850431,0.01867704280155642,0.7916843950132825
['chocolate'],['yogurt'],0.001603956425850431,0.0679886685552408,0.7916843950132826
['pickled_vegetables'],['whole_milk'],0.0010024727661565194,0.11194029850746269,0.7088288982510217
['margarine'],['pastry'],0.0013366303548753592,0.04149377593360996,0.8021593918534959
['pastry'],['margarine'],0.0013366303548753592,0.025839793281653745,0.8021593918534958
['bottled_beer'],['rolls/buns'],0.004009891064626078,0.08849557522123894,0.8044710158173743
['rolls/buns'],['bottled_beer'],0.004009891064626078,0.03645200486026731,0.8044710158173742
['whole_milk'],['shopping_bags'],0.006348994185657956,0.040203131612357175,0.8448868796568826
['shopping_bags'],['whole_milk'],0.006348994185657956,0.13342696629213482,0.8448868796568826
['candy'],['other_vegetables'],0.0011361358016440553,0.07906976744186046,0.6475757691475413
['yogurt'],['butter_milk'],0.0012697988371315912,0.014785992217898832,0.8412273823438031
['butter_milk'],['yogurt'],0.0012697988371315912,0.07224334600760456,0.8412273823438031
['flour'],['whole_milk'],0.0013366303548753592,0.136986301369863,0.8674253184076429
['root_vegetables'],['waffles'],0.0013366303548753592,0.01921229586935639,1.0378107692894574
['waffles'],['root_vegetables'],0.0013366303548753592,0.07220216606498195,1.0378107692894571
